top_pct,bets,win_rate,z,units,roi,clears_break_even,mean_abs_edge
1,52,0.6153846153846154,1.6641005886756879,9.09090909090909,0.17482517482517482,True,22.693589827491852
5,253,0.4901185770750988,-0.3143473067309657,-16.27272727272728,-0.06431908012935685,False,17.172291070250715
10,502,0.4601593625498008,-1.785287370709808,-61.0,-0.12151394422310757,False,14.598007492586657
25,1249,0.49159327461969576,-0.594207426723007,-76.81818181818187,-0.061503748453308145,False,11.132796248923954
50,2494,0.5,0.0,-113.36363636363649,-0.045454545454545504,False,8.353049908955366
100,4977,0.4984930681133213,-0.21262162778128077,-240.5454545454545,-0.048331415420023005,False,5.165695125048564
