top_pct,bets,win_rate,z,units,roi,clears_break_even,mean_abs_edge
1,54,0.4074074074074074,-1.3608276348795436,-12.0,-0.2222222222222222,False,16.94056134093874
5,256,0.51171875,0.375,-5.9090909090909065,-0.023082386363636354,False,13.319303713386532
10,505,0.5386138613861386,1.7354772220109422,14.272727272727252,0.02826282628262822,True,11.631484211339801
25,1254,0.5303030303030303,2.146173479954637,15.545454545454504,0.012396694214876,True,9.151157963725584
50,2507,0.516952532907858,1.6976249863665036,-32.818181818181756,-0.013090618994089252,False,7.000684005473481
100,5006,0.5223731522173392,3.1659393856117846,-13.727272727272975,-0.0027421639487161358,False,4.391367104280927
